,price,property_type,subproperty_type,province,locality,zip_code,construction_year,total_area_sqm,surface_land_sqm,nbr_frontages,nbr_bedrooms,equipped_kitchen,fl_furnished,fl_open_fire,fl_terrace,terrace_sqm,fl_garden,garden_sqm,fl_swimming_pool,state_building,primary_energy_consumption_sqm,fl_double_glazing
3032,375000,0.0,HOUSE,East Flanders,Gent,9000,,,98.0,2.0,3.0,INSTALLED,0,0,1,9.0,1,26.0,0,5.0,139.0,1
3033,1250000,0.0,MIXED_USE_BUILDING,East Flanders,Gent,9000,,,0.0,,0.0,INSTALLED,0,0,0,0.0,0,0.0,0,5.0,245.0,1
3035,400938,1.0,APARTMENT,East Flanders,Gent,9000,,95.0,,,2.0,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,,,0
3036,524000,1.0,APARTMENT,East Flanders,Gent,9000,1969.0,160.0,,,4.0,MISSING,0,0,0,0.0,0,0.0,0,5.0,124.0,1
3037,176000,1.0,APARTMENT,East Flanders,Gent,9000,1968.0,69.0,,1.0,2.0,INSTALLED,0,0,1,12.0,0,0.0,0,4.0,132.0,1
3038,365000,0.0,HOUSE,East Flanders,Gent,9000,,,48.0,1.0,3.0,INSTALLED,0,0,1,12.0,0,0.0,0,4.0,,0
3039,1450000,0.0,MANOR_HOUSE,East Flanders,Gent,9000,,,3833.0,,0.0,MISSING,0,0,0,0.0,0,0.0,0,,,0
3040,189000,1.0,APARTMENT,East Flanders,Gent,9000,,70.0,,2.0,2.0,MISSING,0,0,1,13.0,0,0.0,0,,204.0,1
3041,539000,0.0,HOUSE,East Flanders,Gent,9000,,130.0,91.0,2.0,0.0,MISSING,0,0,0,0.0,0,0.0,0,,,1
3043,520000,0.0,HOUSE,East Flanders,Gent,9000,1952.0,310.0,163.0,,1.0,MISSING,0,0,0,0.0,0,0.0,0,,744.0,0
3044,399000,0.0,HOUSE,East Flanders,Gent,9000,,220.0,100.0,,5.0,INSTALLED,0,0,0,0.0,0,0.0,0,,338.0,1
3045,403569,1.0,GROUND_FLOOR,East Flanders,Gent,9000,,87.0,,,2.0,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,,,0
3046,235000,1.0,APARTMENT,East Flanders,Gent,9000,,,,,1.0,MISSING,0,0,0,0.0,0,0.0,0,,,1
3047,421500,1.0,APARTMENT,East Flanders,Gent,9000,,86.0,,,2.0,MISSING,0,0,1,18.0,0,0.0,0,,,0
3048,239000,1.0,TRIPLEX,East Flanders,Gent,9000,,45.0,,2.0,1.0,INSTALLED,0,0,0,0.0,0,0.0,0,5.0,,1
3049,212000,1.0,APARTMENT,East Flanders,Gent,9000,1970.0,50.0,,2.0,1.0,INSTALLED,0,0,0,0.0,0,0.0,0,4.0,92.0,1
3050,275000,0.0,HOUSE,East Flanders,Gent,9000,,63.0,49.0,,2.0,INSTALLED,0,0,0,0.0,1,15.0,0,,261.0,0
3051,275000,1.0,APARTMENT,East Flanders,Gent,9000,1969.0,72.0,,,2.0,SEMI_EQUIPPED,0,0,1,4.0,0,0.0,0,3.0,356.0,1
3052,395000,0.0,HOUSE,East Flanders,Gent,9000,,187.0,109.0,,4.0,NOT_INSTALLED,0,0,1,,1,40.0,0,3.0,391.0,1
3053,455000,0.0,HOUSE,East Flanders,Gent,9000,,125.0,202.0,,5.0,MISSING,0,0,1,12.0,0,0.0,0,2.0,375.0,1
3055,195000,1.0,FLAT_STUDIO,East Flanders,Gent,9000,,21.0,,,0.0,MISSING,0,0,0,0.0,0,0.0,0,,,1
3056,404728,1.0,GROUND_FLOOR,East Flanders,Gent,9000,,112.0,,,3.0,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,,,0
3057,466000,1.0,APARTMENT,East Flanders,Gent,9000,,115.0,,,3.0,MISSING,0,0,1,12.0,0,0.0,0,,,0
3058,259000,0.0,HOUSE,East Flanders,Gent,9000,,135.0,109.0,2.0,4.0,INSTALLED,0,0,0,0.0,0,0.0,0,,341.0,1
3059,369000,0.0,HOUSE,East Flanders,Gent,9000,1910.0,130.0,73.0,2.0,4.0,INSTALLED,0,0,0,0.0,1,3.0,0,5.0,,0
3060,285000,0.0,HOUSE,East Flanders,Gent,9000,,145.0,47.0,2.0,4.0,MISSING,0,0,0,0.0,0,0.0,0,4.0,315.0,1
3061,349000,1.0,APARTMENT,East Flanders,Gent,9000,,67.0,,,1.0,INSTALLED,0,0,0,0.0,0,0.0,0,5.0,144.0,1
3062,415000,1.0,APARTMENT,East Flanders,Gent,9000,2011.0,75.0,,2.0,2.0,INSTALLED,0,0,1,5.0,0,0.0,0,4.0,95.0,1
3063,179000,1.0,APARTMENT,East Flanders,Gent,9000,,60.0,,,1.0,MISSING,0,0,0,0.0,0,0.0,0,3.0,285.0,1
3065,80000,0.0,HOUSE,East Flanders,Gent,9000,,,0.0,,4.0,MISSING,0,0,0,0.0,0,0.0,0,,827.0,0
3066,315000,1.0,APARTMENT,East Flanders,Gent,9000,1964.0,90.0,,,0.0,MISSING,0,0,1,,0,0.0,0,4.0,,1
3067,220000,1.0,FLAT_STUDIO,East Flanders,Gent,9000,,37.0,,,0.0,MISSING,0,0,0,0.0,0,0.0,0,5.0,146.0,0
3068,525000,0.0,HOUSE,East Flanders,Gent,9000,2019.0,150.0,190.0,,3.0,INSTALLED,0,0,1,15.0,1,190.0,0,,44.0,1
3069,485000,1.0,APARTMENT,East Flanders,Gent,9000,1968.0,120.0,,,3.0,MISSING,0,0,1,,0,0.0,0,4.0,148.0,1
3070,407876,1.0,APARTMENT,East Flanders,Gent,9000,,114.0,,,3.0,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,,,0
3071,349000,1.0,APARTMENT,East Flanders,Gent,9000,,67.0,,,1.0,INSTALLED,0,0,0,0.0,0,0.0,0,5.0,144.0,1
3072,100000,0.0,HOUSE,East Flanders,Gent,9000,,,51.0,,1.0,MISSING,0,0,0,0.0,0,0.0,0,,,0
3073,195000,1.0,FLAT_STUDIO,East Flanders,Gent,9000,1975.0,44.0,,2.0,1.0,USA_HYPER_EQUIPPED,0,0,1,9.0,0,0.0,0,5.0,122.0,1
3074,248000,1.0,APARTMENT,East Flanders,Gent,9000,2001.0,90.0,,2.0,2.0,MISSING,0,0,1,4.0,0,0.0,0,5.0,87.0,1
3075,289000,1.0,APARTMENT,East Flanders,Gent,9000,1995.0,,,3.0,2.0,MISSING,0,0,0,0.0,0,0.0,0,4.0,368.0,1
3076,389000,0.0,HOUSE,East Flanders,Gent,9000,1968.0,168.0,185.0,,4.0,INSTALLED,0,0,0,0.0,1,100.0,0,,223.0,1
3078,360000,0.0,HOUSE,East Flanders,Gent,9000,,,68.0,2.0,3.0,MISSING,0,0,1,15.0,0,0.0,0,5.0,,1
3079,425000,1.0,APARTMENT,East Flanders,Gent,9000,2018.0,95.0,,2.0,2.0,HYPER_EQUIPPED,0,0,1,14.0,0,0.0,0,5.0,84.0,1
3080,408422,1.0,APARTMENT,East Flanders,Gent,9000,,96.0,,,2.0,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,,,0
3081,527000,1.0,GROUND_FLOOR,East Flanders,Gent,9000,,126.0,,,3.0,MISSING,0,0,1,57.0,0,0.0,0,5.0,,0
3082,765000,0.0,HOUSE,East Flanders,Gent,9000,,221.0,242.0,,4.0,MISSING,0,0,0,0.0,0,0.0,0,,66.0,1
3083,360000,0.0,HOUSE,East Flanders,Gent,9000,,190.0,81.0,,4.0,MISSING,0,0,0,0.0,0,0.0,0,,361.0,1
3084,495000,0.0,HOUSE,East Flanders,Gent,9000,1918.0,151.0,88.0,2.0,3.0,MISSING,0,0,0,0.0,1,26.0,0,4.0,167.0,1
3085,398000,0.0,HOUSE,East Flanders,Gent,9000,,151.0,42.0,2.0,4.0,SEMI_EQUIPPED,0,1,0,0.0,0,0.0,0,3.0,273.0,0
3086,424180,1.0,APARTMENT,East Flanders,Gent,9000,,67.0,,,1.0,MISSING,0,0,1,10.0,0,0.0,0,,,0
3087,198000,0.0,HOUSE,East Flanders,Gent,9000,,60.0,25.0,3.0,1.0,INSTALLED,0,0,0,0.0,0,0.0,0,3.0,,1
3089,575000,1.0,APARTMENT,East Flanders,Gent,9000,1970.0,200.0,,,3.0,MISSING,0,0,0,0.0,0,0.0,0,,104.0,1
3090,340000,1.0,APARTMENT,East Flanders,Gent,9000,2013.0,78.0,,3.0,1.0,INSTALLED,0,0,1,8.0,0,0.0,0,5.0,153.0,0
3091,417354,1.0,APARTMENT,East Flanders,Gent,9000,,92.0,,,2.0,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,,,0
3092,360000,0.0,HOUSE,East Flanders,Gent,9000,,190.0,81.0,,3.0,MISSING,0,0,0,0.0,0,0.0,0,,361.0,1
3093,459000,1.0,APARTMENT,East Flanders,Gent,9000,1962.0,,,1.0,2.0,MISSING,0,0,1,22.0,0,0.0,0,,219.0,1
3094,450000,0.0,MIXED_USE_BUILDING,East Flanders,Gent,9000,,400.0,280.0,4.0,3.0,HYPER_EQUIPPED,0,0,1,265.0,1,265.0,0,5.0,,1
3095,424180,1.0,APARTMENT,East Flanders,Gent,9000,,67.0,,,1.0,MISSING,0,0,1,10.0,0,0.0,0,,,0
3096,249000,0.0,HOUSE,East Flanders,Gent,9000,,108.0,64.0,,4.0,INSTALLED,0,0,0,0.0,0,0.0,0,3.0,20231122.0,1
3097,325000,0.0,HOUSE,East Flanders,Gent,9000,1940.0,,80.0,2.0,3.0,INSTALLED,0,0,0,0.0,0,0.0,0,5.0,,1
3098,421554,1.0,APARTMENT,East Flanders,Gent,9000,,93.0,,,2.0,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,,,0
3099,250000,1.0,APARTMENT,East Flanders,Gent,9000,2021.0,50.0,,4.0,1.0,INSTALLED,0,0,1,3.0,0,0.0,0,5.0,40.0,0
3100,399000,0.0,HOUSE,East Flanders,Gent,9000,,133.0,95.0,,4.0,MISSING,0,0,0,0.0,0,0.0,0,5.0,161.0,0
3101,265000,0.0,HOUSE,East Flanders,Gent,9000,,155.0,74.0,3.0,4.0,MISSING,0,0,0,0.0,0,0.0,0,4.0,494.0,1
3103,179000,1.0,FLAT_STUDIO,East Flanders,Gent,9000,1990.0,27.0,,1.0,0.0,MISSING,1,0,1,1.0,0,0.0,0,4.0,238.0,1
3104,554893,1.0,APARTMENT,East Flanders,Gent,9000,,90.0,,,2.0,MISSING,0,0,1,11.0,0,0.0,0,,,0
3105,514000,1.0,APARTMENT,East Flanders,Gent,9000,2009.0,135.0,,2.0,2.0,INSTALLED,0,0,1,9.0,0,0.0,1,5.0,115.0,1
3106,295000,0.0,HOUSE,East Flanders,Gent,9000,,145.0,92.0,,3.0,INSTALLED,0,0,0,0.0,0,0.0,0,4.0,320.0,1
3107,249500,1.0,APARTMENT,East Flanders,Gent,9000,,137.0,,,2.0,MISSING,0,0,0,0.0,0,0.0,0,,315.0,1
3108,320000,1.0,APARTMENT,East Flanders,Gent,9000,2008.0,97.0,,4.0,2.0,INSTALLED,0,0,1,4.0,0,0.0,0,4.0,108.0,0
3109,355000,1.0,APARTMENT,East Flanders,Gent,9000,2022.0,105.0,,,3.0,MISSING,0,0,1,,0,0.0,0,,58.0,0
3110,421973,1.0,APARTMENT,East Flanders,Gent,9000,,96.0,,,2.0,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,,,0
3112,279000,0.0,HOUSE,East Flanders,Gent,9000,,98.0,47.0,,2.0,MISSING,0,0,0,0.0,0,0.0,0,,250.0,1
3113,285000,0.0,HOUSE,East Flanders,Gent,9000,1930.0,140.0,47.0,,3.0,MISSING,0,0,0,0.0,0,0.0,0,,315.0,1
3114,299000,0.0,MIXED_USE_BUILDING,East Flanders,Gent,9000,,162.0,120.0,,2.0,INSTALLED,0,0,0,0.0,0,0.0,0,3.0,448.0,0
3115,380000,1.0,APARTMENT,East Flanders,Gent,9000,1968.0,154.0,,,3.0,MISSING,0,0,0,0.0,0,0.0,0,4.0,345.0,1
3116,514000,1.0,PENTHOUSE,East Flanders,Gent,9000,2009.0,135.0,,2.0,2.0,INSTALLED,0,0,1,9.0,0,0.0,1,5.0,115.0,1
3117,554893,1.0,APARTMENT,East Flanders,Gent,9000,,90.0,,,2.0,MISSING,0,0,1,11.0,0,0.0,0,,,0
3118,408000,1.0,APARTMENT,East Flanders,Gent,9000,2022.0,105.0,,,3.0,MISSING,0,0,1,,0,0.0,0,,58.0,0
3119,424057,1.0,APARTMENT,East Flanders,Gent,9000,,113.0,,,3.0,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,,,0
3121,299900,0.0,HOUSE,East Flanders,Gent,9000,,131.0,59.0,,3.0,INSTALLED,0,0,0,0.0,0,0.0,0,5.0,301.0,1
3122,885000,0.0,TOWN_HOUSE,East Flanders,Gent,9000,1907.0,238.0,75.0,2.0,3.0,SEMI_EQUIPPED,0,0,0,0.0,0,0.0,0,5.0,247.0,1
3123,298000,0.0,HOUSE,East Flanders,Gent,9000,1900.0,102.0,38.0,2.0,3.0,MISSING,0,0,1,,0,0.0,0,4.0,360.0,0
3124,239500,1.0,APARTMENT,East Flanders,Gent,9000,1949.0,51.0,,3.0,1.0,INSTALLED,0,0,0,0.0,0,0.0,1,4.0,320.0,1
3125,395000,1.0,APARTMENT,East Flanders,Gent,9000,,93.0,,,2.0,MISSING,0,0,1,3.0,0,0.0,0,5.0,205.0,1
3126,589920,1.0,APARTMENT,East Flanders,Gent,9000,,96.0,,,2.0,MISSING,0,0,1,12.0,0,0.0,0,,,0
3127,765000,1.0,GROUND_FLOOR,East Flanders,Gent,9000,2022.0,124.0,,2.0,2.0,INSTALLED,0,0,1,,0,0.0,0,5.0,,0
3128,430701,1.0,APARTMENT,East Flanders,Gent,9000,,113.0,,,3.0,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,,,0
3130,310000,0.0,HOUSE,East Flanders,Gent,9000,,147.0,90.0,,3.0,INSTALLED,0,0,0,0.0,0,0.0,0,3.0,710.0,1
3131,450000,0.0,HOUSE,East Flanders,Gent,9000,1890.0,236.0,107.0,4.0,3.0,MISSING,0,0,0,0.0,0,0.0,0,2.0,733.0,0
3132,395000,1.0,APARTMENT,East Flanders,Gent,9000,,127.0,,2.0,3.0,INSTALLED,0,0,1,,0,0.0,0,4.0,380.0,1
3133,399000,1.0,APARTMENT,East Flanders,Gent,9000,1999.0,106.0,,2.0,2.0,MISSING,0,0,0,0.0,0,0.0,0,5.0,106.0,1
3134,242000,0.0,EXCEPTIONAL_PROPERTY,East Flanders,Gent,9000,,,20.0,2.0,1.0,INSTALLED,0,0,1,20.0,0,0.0,0,4.0,182.0,1
3135,589920,1.0,APARTMENT,East Flanders,Gent,9000,,96.0,,,2.0,MISSING,0,0,1,12.0,0,0.0,0,,,0
3136,275000,0.0,HOUSE,East Flanders,Gent,9000,,132.0,80.0,,2.0,MISSING,0,0,1,16.0,1,30.0,0,4.0,377.0,1
3137,431330,1.0,APARTMENT,East Flanders,Gent,9000,,92.0,,,2.0,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,,,0
3138,550000,0.0,MIXED_USE_BUILDING,East Flanders,Gent,9000,,82.0,190.0,,4.0,INSTALLED,0,0,0,0.0,0,0.0,0,4.0,277.0,1
3140,280000,0.0,HOUSE,East Flanders,Gent,9000,1918.0,46.0,46.0,2.0,4.0,USA_INSTALLED,0,0,0,0.0,0,0.0,0,4.0,249.0,1
3141,525000,0.0,MANSION,East Flanders,Gent,9000,1918.0,308.0,329.0,4.0,0.0,MISSING,0,0,1,,0,0.0,0,4.0,381.0,0
3142,255000,0.0,HOUSE,East Flanders,Gent,9000,,119.0,0.0,,4.0,INSTALLED,0,0,0,0.0,0,0.0,0,3.0,338.0,1
3143,270000,0.0,HOUSE,East Flanders,Gent,9000,1930.0,134.0,48.0,1.0,3.0,MISSING,0,0,1,6.0,0,0.0,0,4.0,,0
3144,225000,1.0,APARTMENT,East Flanders,Gent,9000,1959.0,58.0,,,1.0,MISSING,0,0,0,0.0,0,0.0,0,,302.0,1
3145,204000,1.0,APARTMENT,East Flanders,Gent,9000,1995.0,69.0,,,1.0,INSTALLED,0,0,0,0.0,0,0.0,0,3.0,419.0,1
3146,434048,1.0,APARTMENT,East Flanders,Gent,9000,,94.0,,,2.0,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,,,0
3148,589920,1.0,APARTMENT,East Flanders,Gent,9000,,96.0,,,2.0,MISSING,0,0,1,12.0,0,0.0,0,,,0
3149,489000,0.0,HOUSE,East Flanders,Gent,9000,,150.0,335.0,,3.0,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,5.0,288.0,1
3150,1850000,0.0,APARTMENT_BLOCK,East Flanders,Gent,9000,,,203.0,,9.0,MISSING,1,0,1,80.0,0,0.0,0,5.0,245.0,1
3151,895000,0.0,APARTMENT_BLOCK,East Flanders,Gent,9000,,554.0,273.0,2.0,8.0,MISSING,0,0,1,52.0,0,0.0,0,2.0,344.0,0
3152,375000,0.0,HOUSE,East Flanders,Gent,9000,,134.0,134.0,2.0,5.0,INSTALLED,0,0,0,0.0,1,40.0,0,4.0,392.0,1
3153,235000,1.0,FLAT_STUDIO,East Flanders,Gent,9000,,40.0,,2.0,1.0,INSTALLED,1,0,1,40.0,0,0.0,0,5.0,158.0,1
3154,299000,1.0,APARTMENT,East Flanders,Gent,9000,1961.0,146.0,,,3.0,MISSING,0,0,0,0.0,0,0.0,0,,311.0,1
3155,215000,1.0,APARTMENT,East Flanders,Gent,9000,1995.0,69.0,,,1.0,INSTALLED,0,0,0,0.0,0,0.0,0,4.0,548.0,1
3156,199000,1.0,FLAT_STUDIO,East Flanders,Gent,9000,,50.0,,2.0,1.0,INSTALLED,0,0,1,9.0,0,0.0,0,6.0,219.0,1
3158,437834,1.0,APARTMENT,East Flanders,Gent,9000,,89.0,,,2.0,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,,,0
3159,235000,1.0,FLAT_STUDIO,East Flanders,Gent,9000,,40.0,,2.0,1.0,INSTALLED,1,0,1,40.0,0,0.0,0,5.0,159.0,1
3160,310000,1.0,FLAT_STUDIO,East Flanders,Gent,9000,,45.0,,,1.0,SEMI_EQUIPPED,0,0,0,0.0,0,0.0,0,,,0
3161,295000,0.0,HOUSE,East Flanders,Gent,9000,,131.0,85.0,,3.0,MISSING,0,0,0,0.0,0,0.0,0,3.0,424.0,1
3162,439000,0.0,HOUSE,East Flanders,Gent,9000,1957.0,112.0,230.0,,3.0,MISSING,0,0,0,0.0,0,0.0,0,,388.0,1
3163,650000,0.0,APARTMENT_BLOCK,East Flanders,Gent,9000,1970.0,180.0,137.0,2.0,3.0,INSTALLED,0,0,1,10.0,1,40.0,0,5.0,121.0,1
3165,459000,0.0,MIXED_USE_BUILDING,East Flanders,Gent,9000,,80.0,165.0,,3.0,MISSING,0,0,0,0.0,0,0.0,0,3.0,491.0,1
3166,443658,1.0,GROUND_FLOOR,East Flanders,Gent,9000,,112.0,,,3.0,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,,,0
3167,235000,1.0,FLAT_STUDIO,East Flanders,Gent,9000,,40.0,,2.0,1.0,INSTALLED,1,0,1,40.0,0,0.0,0,5.0,193.0,1
3168,275000,0.0,HOUSE,East Flanders,Gent,9000,,163.0,52.0,2.0,3.0,MISSING,0,0,0,0.0,0,0.0,0,3.0,385.0,1
3169,294500,0.0,HOUSE,East Flanders,Gent,9000,,130.0,60.0,,4.0,MISSING,0,0,0,0.0,0,0.0,0,,214.0,1
3170,725000,0.0,MANSION,East Flanders,Gent,9000,1850.0,330.0,107.0,2.0,5.0,NOT_INSTALLED,0,0,1,,0,0.0,0,2.0,489.0,0
3171,323000,0.0,HOUSE,East Flanders,Gent,9000,,110.0,32.0,,3.0,MISSING,0,0,0,0.0,0,0.0,0,,632.0,1
3173,335000,0.0,HOUSE,East Flanders,Gent,9000,,164.0,116.0,,3.0,SEMI_EQUIPPED,0,0,0,0.0,0,0.0,0,5.0,298.0,1
3174,282000,1.0,APARTMENT,East Flanders,Gent,9000,1964.0,82.0,,,1.0,SEMI_EQUIPPED,0,0,0,0.0,0,0.0,0,4.0,369.0,1
3175,319000,0.0,HOUSE,East Flanders,Gent,9000,,175.0,80.0,,4.0,MISSING,0,0,0,0.0,0,0.0,0,,272.0,1
3176,750000,0.0,HOUSE,East Flanders,Gent,9000,1918.0,134.0,134.0,,5.0,MISSING,0,0,0,0.0,0,0.0,0,5.0,131.0,1
3177,340000,1.0,APARTMENT,East Flanders,Gent,9000,2014.0,123.0,,2.0,3.0,INSTALLED,0,0,0,0.0,1,15.0,0,,,1
3178,895000,0.0,MIXED_USE_BUILDING,East Flanders,Gent,9000,1800.0,561.0,264.0,2.0,0.0,MISSING,0,0,0,0.0,1,30.0,0,2.0,1558.0,0
3180,1495000,0.0,VILLA,East Flanders,Gent,9000,2001.0,323.0,1594.0,,4.0,MISSING,0,0,0,0.0,0,0.0,0,4.0,105.0,1
3181,454500,1.0,APARTMENT,East Flanders,Gent,9000,2024.0,94.0,,2.0,2.0,HYPER_EQUIPPED,0,0,1,26.0,0,0.0,0,5.0,,1
3182,547500,1.0,APARTMENT,East Flanders,Gent,9000,1938.0,231.0,,3.0,4.0,MISSING,0,1,0,0.0,0,0.0,0,4.0,240.0,0
3183,750000,0.0,HOUSE,East Flanders,Gent,9000,1918.0,132.0,132.0,,5.0,MISSING,0,0,0,0.0,0,0.0,0,5.0,160.0,1
3184,398000,0.0,HOUSE,East Flanders,Gent,9000,1920.0,154.0,43.0,,4.0,MISSING,0,0,0,0.0,0,0.0,0,2.0,273.0,0
3185,276915,1.0,APARTMENT,East Flanders,Gent,9000,,,,,1.0,MISSING,0,0,0,0.0,0,0.0,0,4.0,0.0,0
3186,565394,1.0,APARTMENT,East Flanders,Gent,9000,2023.0,85.0,,2.0,2.0,HYPER_EQUIPPED,0,0,1,6.0,0,0.0,0,5.0,,1
3187,940000,1.0,FLAT_STUDIO,East Flanders,Gent,9000,,160.0,,2.0,4.0,INSTALLED,1,0,1,40.0,0,0.0,0,5.0,193.0,1
3188,315000,0.0,HOUSE,East Flanders,Gent,9000,,55.0,0.0,1.0,1.0,INSTALLED,0,0,0,0.0,0,0.0,0,6.0,264.0,0
3189,163000,1.0,FLAT_STUDIO,East Flanders,Gent,9000,1968.0,,,,0.0,MISSING,0,0,0,0.0,0,0.0,0,4.0,254.0,1
3190,459000,1.0,APARTMENT,East Flanders,Gent,9000,2024.0,94.0,,2.0,2.0,HYPER_EQUIPPED,0,0,1,13.0,0,0.0,0,5.0,,1
3191,529000,0.0,HOUSE,Antwerp,Antwerp,2990,2023.0,210.0,413.0,,4.0,MISSING,0,0,0,0.0,0,0.0,0,4.0,,1
3192,135000,1.0,FLAT_STUDIO,East Flanders,Gent,9000,,,,,1.0,MISSING,0,0,0,0.0,0,0.0,0,,293.0,0
3193,375000,1.0,APARTMENT,East Flanders,Gent,9000,2005.0,98.0,,,2.0,INSTALLED,0,0,0,0.0,0,0.0,0,,149.0,1
3194,239000,1.0,APARTMENT,East Flanders,Gent,9000,,61.0,,,1.0,INSTALLED,0,0,1,1.0,0,0.0,0,,,1
3195,235000,1.0,FLAT_STUDIO,East Flanders,Gent,9000,,40.0,,2.0,1.0,INSTALLED,1,0,1,40.0,0,0.0,0,5.0,158.0,1
3196,850000,0.0,MANSION,Antwerp,Antwerp,2000,1887.0,281.0,130.0,2.0,5.0,INSTALLED,0,0,1,14.0,1,33.0,0,5.0,383.0,1
3197,284988,1.0,APARTMENT,East Flanders,Gent,9000,,,,,1.0,MISSING,0,0,0,0.0,0,0.0,0,4.0,0.0,0
3198,299900,0.0,HOUSE,East Flanders,Gent,9000,,118.0,49.0,,4.0,INSTALLED,0,0,0,0.0,0,0.0,0,4.0,295.0,1
3199,529000,1.0,APARTMENT,East Flanders,Gent,9000,2024.0,126.0,,2.0,3.0,HYPER_EQUIPPED,0,0,1,26.0,0,0.0,0,5.0,,1
3200,262000,1.0,APARTMENT,East Flanders,Gent,9000,,61.0,,,1.0,MISSING,0,0,0,0.0,0,0.0,0,4.0,184.0,1
3201,980000,1.0,PENTHOUSE,East Flanders,Gent,9000,,149.0,,4.0,3.0,INSTALLED,0,0,0,0.0,0,0.0,0,5.0,,0
3202,339000,0.0,HOUSE,East Flanders,Gent,9000,1968.0,180.0,73.0,3.0,3.0,INSTALLED,0,0,0,0.0,0,0.0,0,,526.0,1
3203,224900,0.0,HOUSE,East Flanders,Gent,9000,,110.0,56.0,2.0,3.0,MISSING,0,0,0,0.0,0,0.0,0,,429.0,1
3204,1050000,0.0,EXCEPTIONAL_PROPERTY,Antwerp,Antwerp,2000,1898.0,240.0,107.0,2.0,4.0,USA_HYPER_EQUIPPED,0,0,1,,1,30.0,0,5.0,190.0,1
3205,199000,1.0,APARTMENT,East Flanders,Gent,9000,2020.0,40.0,,2.0,0.0,MISSING,1,0,0,0.0,0,0.0,0,,95.0,1
3206,289747,1.0,APARTMENT,East Flanders,Gent,9000,,,,,1.0,MISSING,0,0,0,0.0,0,0.0,0,4.0,0.0,0
3207,539000,1.0,APARTMENT,East Flanders,Gent,9000,2024.0,126.0,,2.0,3.0,HYPER_EQUIPPED,0,0,1,26.0,0,0.0,0,5.0,,1
3208,125000,1.0,FLAT_STUDIO,East Flanders,Gent,9000,1986.0,21.0,,,0.0,MISSING,0,0,0,0.0,0,0.0,0,,290.0,0
3209,1250000,0.0,MANOR_HOUSE,East Flanders,Gent,9000,1965.0,,600.0,,0.0,MISSING,0,0,0,0.0,0,0.0,0,3.0,630.0,0
3210,310000,1.0,APARTMENT,East Flanders,Gent,9000,,63.0,,,1.0,MISSING,0,0,0,0.0,0,0.0,0,,118.0,0
3211,1065000,1.0,PENTHOUSE,East Flanders,Gent,9000,,149.0,,4.0,3.0,INSTALLED,0,0,0,0.0,0,0.0,0,5.0,,0
3212,699000,1.0,APARTMENT,Antwerp,Antwerp,2000,1905.0,200.0,,3.0,3.0,INSTALLED,0,0,0,0.0,0,0.0,0,5.0,111.0,1
3213,276900,0.0,HOUSE,East Flanders,Gent,9000,,70.0,56.0,2.0,2.0,MISSING,0,0,0,0.0,0,0.0,0,4.0,560.0,0
3214,275000,0.0,HOUSE,East Flanders,Gent,9000,,146.0,43.0,2.0,6.0,SEMI_EQUIPPED,0,0,0,0.0,0,0.0,0,,447.0,1
3215,299296,1.0,APARTMENT,East Flanders,Gent,9000,,,,,1.0,MISSING,0,0,0,0.0,0,0.0,0,4.0,0.0,0
3216,119000,1.0,FLAT_STUDIO,East Flanders,Gent,9000,,13.0,,,7.0,MISSING,0,0,0,0.0,0,0.0,0,5.0,99.0,0
3217,449000,0.0,HOUSE,East Flanders,Gent,9000,,151.0,86.0,,3.0,INSTALLED,0,0,1,9.0,1,17.0,0,5.0,103.0,1
3218,450000,0.0,HOUSE,East Flanders,Gent,9000,,125.0,93.0,,3.0,MISSING,0,0,0,0.0,0,0.0,0,,163.0,1
3219,340000,1.0,DUPLEX,East Flanders,Gent,9000,2013.0,100.0,,,3.0,INSTALLED,0,0,0,0.0,0,0.0,0,,120.0,1
3220,305000,0.0,HOUSE,East Flanders,Gent,9000,,189.0,54.0,,4.0,MISSING,0,0,0,0.0,0,0.0,0,4.0,391.0,1
3221,695000,0.0,HOUSE,East Flanders,Gent,9000,,196.0,122.0,2.0,5.0,MISSING,0,0,1,23.0,0,0.0,0,,389.0,1
3222,327684,1.0,APARTMENT,East Flanders,Gent,9000,,,,,2.0,MISSING,0,0,0,0.0,0,0.0,0,4.0,0.0,0
3223,149000,1.0,FLAT_STUDIO,East Flanders,Gent,9000,,25.0,,,1.0,MISSING,0,0,0,0.0,0,0.0,0,4.0,390.0,1
